SystemCodeNumber,price,LastUpdatedDate,LastUpdatedTime,Occupancy,Capacity,Latitude,Longitude,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,time,diff,timestamp
BHMBCCMKT01,11.233899480069326,12-10-2016,16:31:00,111.0,577.0,26.14453614,91.73617216,cycle,average,2.0,0.0,1751906747732,1,2016-10-12 16:31:00
BHMBCCMKT01,11.680415944540728,13-10-2016,07:57:00,58.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906748232,1,2016-10-13 07:57:00
BHMBCCMKT01,11.290121317157713,13-10-2016,08:31:00,65.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906748732,1,2016-10-13 08:31:00
BHMBCCMKT01,11.705372616984402,13-10-2016,09:04:00,76.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906749232,1,2016-10-13 09:04:00
BHMBCCMKT01,11.334488734835356,13-10-2016,09:31:00,97.0,577.0,26.14453614,91.73617216,cycle,low,2.0,0.0,1751906749732,1,2016-10-13 09:31:00
BHMBCCMKT01,11.536083188908146,13-10-2016,09:57:00,127.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906750232,1,2016-10-13 09:57:00
BHMBCCMKT01,12.510155979202771,13-10-2016,10:31:00,166.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906750732,1,2016-10-13 10:31:00
BHMBCCMKT01,12.95729636048527,13-10-2016,11:04:00,200.0,577.0,26.14453614,91.73617216,truck,average,4.0,0.0,1751906751232,1,2016-10-13 11:04:00
BHMBCCMKT01,12.585025996533796,13-10-2016,11:31:00,220.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906751732,1,2016-10-13 11:31:00
BHMBCCMKT01,12.59889081455806,13-10-2016,11:57:00,230.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906752232,1,2016-10-13 11:57:00
BHMBCCMKT01,13.280277296360484,13-10-2016,12:31:00,231.0,577.0,26.14453614,91.73617216,cycle,high,7.0,0.0,1751906752732,1,2016-10-13 12:31:00
BHMBCCMKT01,13.256707105719238,13-10-2016,13:04:00,214.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906753232,1,2016-10-13 13:04:00
BHMBCCMKT01,12.841455805892547,13-10-2016,13:31:00,203.0,577.0,26.14453614,91.73617216,cycle,high,6.0,0.0,1751906753732,1,2016-10-13 13:31:00
BHMBCCMKT01,12.9642287694974,13-10-2016,13:57:00,205.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906754232,1,2016-10-13 13:57:00
BHMBCCMKT01,12.930953206239169,13-10-2016,14:31:00,181.0,577.0,26.14453614,91.73617216,truck,average,4.0,0.0,1751906754732,1,2016-10-13 14:31:00
BHMBCCMKT01,11.824610051993067,13-10-2016,15:04:00,162.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906755232,1,2016-10-13 15:04:00
BHMBCCMKT01,11.399653379549392,13-10-2016,15:31:00,144.0,577.0,26.14453614,91.73617216,cycle,low,2.0,0.0,1751906755732,1,2016-10-13 15:31:00
BHMBCCMKT01,11.783015597920276,13-10-2016,16:04:00,132.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906756232,1,2016-10-13 16:04:00
BHMBCCMKT01,11.780242634315425,13-10-2016,16:31:00,130.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906756732,1,2016-10-13 16:31:00
BHMBCCMKT01,11.273483535528596,14-10-2016,08:01:00,53.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906757232,1,2016-10-14 08:01:00
BHMBCCMKT01,11.2790294627383,14-10-2016,08:27:00,57.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906757732,1,2016-10-14 08:27:00
BHMBCCMKT01,11.572894280762563,14-10-2016,09:01:00,67.0,577.0,26.14453614,91.73617216,car,average,2.0,0.0,1751906758232,1,2016-10-14 09:01:00
BHMBCCMKT01,11.738648180242636,14-10-2016,09:27:00,100.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906758734,1,2016-10-14 09:27:00
BHMBCCMKT01,11.78578856152513,14-10-2016,10:01:00,134.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906759232,1,2016-10-14 10:01:00
BHMBCCMKT01,12.217677642980934,14-10-2016,10:27:00,157.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906759732,1,2016-10-14 10:27:00
BHMBCCMKT01,12.9642287694974,14-10-2016,11:01:00,205.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906760232,1,2016-10-14 11:01:00
BHMBCCMKT01,12.985025996533794,14-10-2016,11:27:00,220.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906760732,1,2016-10-14 11:27:00
BHMBCCMKT01,13.670571923743502,14-10-2016,12:01:00,224.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906761232,1,2016-10-14 12:01:00
BHMBCCMKT01,12.73532062391681,14-10-2016,12:27:00,213.0,577.0,26.14453614,91.73617216,bike,average,5.0,0.0,1751906761732,1,2016-10-14 12:27:00
BHMBCCMKT01,13.644228769497404,14-10-2016,13:01:00,205.0,577.0,26.14453614,91.73617216,truck,high,6.0,0.0,1751906762232,1,2016-10-14 13:01:00
BHMBCCMKT01,13.638682842287697,14-10-2016,13:27:00,201.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906762732,1,2016-10-14 13:27:00
BHMBCCMKT01,12.292339688041594,14-10-2016,14:01:00,182.0,577.0,26.14453614,91.73617216,bike,average,4.0,0.0,1751906763232,1,2016-10-14 14:01:00
BHMBCCMKT01,11.881247833622185,14-10-2016,14:34:00,174.0,577.0,26.14453614,91.73617216,bike,average,3.0,0.0,1751906763732,1,2016-10-14 14:34:00
BHMBCCMKT01,11.837088388214903,14-10-2016,15:01:00,171.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906764232,1,2016-10-14 15:01:00
BHMBCCMKT01,11.583223570190642,14-10-2016,15:27:00,161.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906764732,1,2016-10-14 15:27:00
BHMBCCMKT01,11.391334488734834,14-10-2016,16:01:00,138.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906765232,1,2016-10-14 16:01:00
BHMBCCMKT01,11.78578856152513,14-10-2016,16:34:00,134.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906765732,1,2016-10-14 16:34:00
BHMBCCMKT01,11.033483535528596,15-10-2016,08:01:00,53.0,577.0,26.14453614,91.73617216,bike,low,1.0,0.0,1751906766232,1,2016-10-15 08:01:00
BHMBCCMKT01,11.28734835355286,15-10-2016,08:34:00,63.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906766732,1,2016-10-15 08:34:00
BHMBCCMKT01,11.706759098786828,15-10-2016,09:01:00,77.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906767232,1,2016-10-15 09:01:00
BHMBCCMKT01,11.74003466204506,15-10-2016,09:27:00,101.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906767732,1,2016-10-15 09:27:00
BHMBCCMKT01,12.213518197573656,15-10-2016,10:01:00,154.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906768232,1,2016-10-15 10:01:00
BHMBCCMKT01,12.237088388214906,15-10-2016,10:27:00,171.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906768732,1,2016-10-15 10:27:00
BHMBCCMKT01,12.572547660311958,15-10-2016,11:01:00,211.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906769232,1,2016-10-15 11:01:00
BHMBCCMKT01,12.611369150779897,15-10-2016,11:27:00,239.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906769732,1,2016-10-15 11:27:00
BHMBCCMKT01,14.14266897746967,15-10-2016,12:01:00,276.0,577.0,26.14453614,91.73617216,car,high,8.0,0.0,1751906770232,1,2016-10-15 12:01:00
BHMBCCMKT01,14.171785095320624,15-10-2016,12:27:00,297.0,577.0,26.14453614,91.73617216,car,high,8.0,0.0,1751906770732,1,2016-10-15 12:27:00
BHMBCCMKT01,13.820311958405547,15-10-2016,13:01:00,332.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906771232,1,2016-10-15 13:01:00
BHMBCCMKT01,14.248041594454072,15-10-2016,13:34:00,352.0,577.0,26.14453614,91.73617216,car,high,8.0,0.0,1751906771732,1,2016-10-15 13:34:00
BHMBCCMKT01,13.5021143847487,15-10-2016,14:01:00,391.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906772232,1,2016-10-15 14:01:00
BHMBCCMKT01,12.847071057192371,15-10-2016,14:27:00,409.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906772732,1,2016-10-15 14:27:00
BHMBCCMKT01,12.612824956672444,15-10-2016,15:01:00,442.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906773232,1,2016-10-15 15:01:00
BHMBCCMKT01,12.353414211438476,15-10-2016,15:27:00,428.0,577.0,26.14453614,91.73617216,bike,low,3.0,0.0,1751906773732,1,2016-10-15 15:27:00
BHMBCCMKT01,12.171230502599656,15-10-2016,16:01:00,412.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906774232,1,2016-10-15 16:01:00
BHMBCCMKT01,11.904887348353554,15-10-2016,16:27:00,393.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906774732,1,2016-10-15 16:27:00
BHMBCCMKT01,13.266551126516465,16-10-2016,08:04:00,48.0,577.0,26.14453614,91.73617216,car,low,2.0,1.0,1751906775232,1,2016-10-16 08:04:00
BHMBCCMKT01,13.026551126516466,16-10-2016,08:27:00,48.0,577.0,26.14453614,91.73617216,bike,low,2.0,1.0,1751906775732,1,2016-10-16 08:27:00
BHMBCCMKT01,13.276256499133448,16-10-2016,09:01:00,55.0,577.0,26.14453614,91.73617216,car,low,2.0,1.0,1751906776232,1,2016-10-16 09:01:00
BHMBCCMKT01,13.279029462738304,16-10-2016,09:27:00,57.0,577.0,26.14453614,91.73617216,car,low,2.0,1.0,1751906776732,1,2016-10-16 09:27:00
BHMBCCMKT01,14.0790294627383,16-10-2016,10:04:00,57.0,577.0,26.14453614,91.73617216,car,low,4.0,1.0,1751906777232,1,2016-10-16 10:04:00
BHMBCCMKT01,13.317642980935876,16-10-2016,10:34:00,56.0,577.0,26.14453614,91.73617216,bike,average,3.0,1.0,1751906777732,1,2016-10-16 10:34:00
BHMBCCMKT01,14.117642980935877,16-10-2016,11:01:00,56.0,577.0,26.14453614,91.73617216,bike,average,5.0,1.0,1751906778232,1,2016-10-16 11:01:00
BHMBCCMKT01,14.357642980935877,16-10-2016,11:27:00,56.0,577.0,26.14453614,91.73617216,truck,average,4.0,1.0,1751906778732,1,2016-10-16 11:27:00
BHMBCCMKT01,15.450121317157716,16-10-2016,12:01:00,65.0,577.0,26.14453614,91.73617216,car,high,8.0,1.0,1751906779232,1,2016-10-16 12:01:00
BHMBCCMKT01,15.665580589254766,16-10-2016,12:27:00,105.0,577.0,26.14453614,91.73617216,bike,high,9.0,1.0,1751906779732,1,2016-10-16 12:27:00
BHMBCCMKT01,15.541629116117852,16-10-2016,13:01:00,131.0,577.0,26.14453614,91.73617216,car,high,8.0,1.0,1751906780232,1,2016-10-16 13:01:00
BHMBCCMKT01,14.882426343154249,16-10-2016,13:27:00,146.0,577.0,26.14453614,91.73617216,car,average,6.0,1.0,1751906780732,1,2016-10-16 13:27:00
BHMBCCMKT01,14.95570190641248,16-10-2016,14:01:00,170.0,577.0,26.14453614,91.73617216,bike,high,7.0,1.0,1751906781232,1,2016-10-16 14:01:00
BHMBCCMKT01,14.529566724436744,16-10-2016,14:27:00,180.0,577.0,26.14453614,91.73617216,car,average,5.0,1.0,1751906781732,1,2016-10-16 14:27:00
BHMBCCMKT01,13.866204506065856,16-10-2016,15:01:00,192.0,577.0,26.14453614,91.73617216,car,low,3.0,1.0,1751906782232,1,2016-10-16 15:01:00
BHMBCCMKT01,13.616499133448874,16-10-2016,15:31:00,185.0,577.0,26.14453614,91.73617216,bike,low,3.0,1.0,1751906782736,1,2016-10-16 15:31:00
BHMBCCMKT01,13.439861351819758,16-10-2016,15:57:00,173.0,577.0,26.14453614,91.73617216,cycle,low,3.0,1.0,1751906783232,1,2016-10-16 15:57:00
BHMBCCMKT01,13.693518197573658,16-10-2016,16:31:00,154.0,577.0,26.14453614,91.73617216,car,average,3.0,1.0,1751906783732,1,2016-10-16 16:31:00
BHMBCCMKT01,11.429324090121318,17-10-2016,08:01:00,50.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906784232,1,2016-10-17 08:01:00
BHMBCCMKT01,11.034870017331022,17-10-2016,08:27:00,54.0,577.0,26.14453614,91.73617216,bike,low,1.0,0.0,1751906784732,1,2016-10-17 08:27:00
BHMBCCMKT01,11.291507798960138,17-10-2016,09:01:00,66.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906785232,1,2016-10-17 09:01:00
BHMBCCMKT01,12.105372616984402,17-10-2016,09:27:00,76.0,577.0,26.14453614,91.73617216,truck,low,2.0,0.0,1751906785732,1,2016-10-17 09:27:00
BHMBCCMKT01,12.03528596187175,17-10-2016,10:04:00,112.0,577.0,26.14453614,91.73617216,car,average,3.0,0.0,1751906786232,1,2016-10-17 10:04:00
BHMBCCMKT01,12.484991334488736,17-10-2016,10:31:00,119.0,577.0,26.14453614,91.73617216,bike,high,5.0,0.0,1751906786732,1,2016-10-17 10:31:00
BHMBCCMKT01,13.159653379549392,17-10-2016,11:04:00,144.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906787232,1,2016-10-17 11:04:00
BHMBCCMKT01,13.172131715771233,17-10-2016,11:31:00,153.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906787732,1,2016-10-17 11:31:00
BHMBCCMKT01,13.580450606585789,17-10-2016,12:04:00,159.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906788232,1,2016-10-17 12:04:00
BHMBCCMKT01,13.573518197573655,17-10-2016,12:31:00,154.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906788732,1,2016-10-17 12:31:00
BHMBCCMKT01,13.173518197573657,17-10-2016,12:57:00,154.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906789232,1,2016-10-17 12:57:00
BHMBCCMKT01,12.937677642980937,17-10-2016,13:31:00,157.0,577.0,26.14453614,91.73617216,bike,high,6.0,0.0,1751906789732,1,2016-10-17 13:31:00
BHMBCCMKT01,12.103223570190645,17-10-2016,14:04:00,161.0,577.0,26.14453614,91.73617216,car,average,3.0,0.0,1751906790232,1,2016-10-17 14:04:00
BHMBCCMKT01,12.363812824956671,17-10-2016,14:31:00,147.0,577.0,26.14453614,91.73617216,car,high,4.0,0.0,1751906790732,1,2016-10-17 14:31:00
BHMBCCMKT01,12.224402079722704,17-10-2016,14:57:00,133.0,577.0,26.14453614,91.73617216,bike,average,4.0,0.0,1751906791232,1,2016-10-17 14:57:00
BHMBCCMKT01,11.527764298093588,17-10-2016,15:31:00,121.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906791732,1,2016-10-17 15:31:00
BHMBCCMKT01,11.35944540727903,17-10-2016,15:57:00,115.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906792232,1,2016-10-17 15:57:00
BHMBCCMKT01,12.152512998266898,17-10-2016,16:28:00,110.0,577.0,26.14453614,91.73617216,truck,low,2.0,0.0,1751906792732,1,2016-10-17 16:28:00
BHMBCCMKT01,11.4390294627383,18-10-2016,08:01:00,57.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906793234,1,2016-10-18 08:01:00
BHMBCCMKT01,11.68318890814558,18-10-2016,08:28:00,60.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906793732,1,2016-10-18 08:28:00
BHMBCCMKT01,11.299826689774696,18-10-2016,09:01:00,72.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906794232,1,2016-10-18 09:01:00
BHMBCCMKT01,11.486169844020797,18-10-2016,09:28:00,91.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906794732,1,2016-10-18 09:28:00
BHMBCCMKT01,12.20103986135182,18-10-2016,10:01:00,145.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906795232,1,2016-10-18 10:01:00
BHMBCCMKT01,11.846793760831888,18-10-2016,10:28:00,178.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906795732,1,2016-10-18 10:28:00
BHMBCCMKT01,12.745025996533796,18-10-2016,11:01:00,220.0,577.0,26.14453614,91.73617216,bike,average,5.0,0.0,1751906796232,1,2016-10-18 11:01:00
BHMBCCMKT01,12.996117850953206,18-10-2016,11:27:00,228.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906796732,1,2016-10-18 11:27:00
BHMBCCMKT01,13.280277296360484,18-10-2016,12:01:00,231.0,577.0,26.14453614,91.73617216,cycle,high,7.0,0.0,1751906797232,1,2016-10-18 12:01:00
BHMBCCMKT01,14.0705719237435,18-10-2016,12:27:00,224.0,577.0,26.14453614,91.73617216,truck,high,7.0,0.0,1751906797732,1,2016-10-18 12:27:00
BHMBCCMKT01,13.688596187175044,18-10-2016,13:01:00,237.0,577.0,26.14453614,91.73617216,truck,high,6.0,0.0,1751906798232,1,2016-10-18 13:01:00
BHMBCCMKT01,13.27473136915078,18-10-2016,13:28:00,227.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906798732,1,2016-10-18 13:28:00
BHMBCCMKT01,13.033344887348354,18-10-2016,13:54:00,226.0,577.0,26.14453614,91.73617216,bike,high,6.0,0.0,1751906799232,1,2016-10-18 13:54:00
BHMBCCMKT01,11.75729636048527,18-10-2016,14:27:00,200.0,577.0,26.14453614,91.73617216,cycle,average,3.0,0.0,1751906799732,1,2016-10-18 14:27:00
BHMBCCMKT01,12.228769497400346,18-10-2016,15:01:00,165.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906800232,1,2016-10-18 15:01:00
BHMBCCMKT01,11.417677642980935,18-10-2016,15:27:00,157.0,577.0,26.14453614,91.73617216,cycle,low,2.0,0.0,1751906800732,1,2016-10-18 15:27:00
BHMBCCMKT01,11.806585788561526,18-10-2016,15:55:00,149.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906801232,1,2016-10-18 15:55:00
BHMBCCMKT01,11.771923743500867,18-10-2016,16:27:00,124.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906801732,1,2016-10-18 16:27:00
BHMBCCMKT01,11.66793760831889,19-10-2016,08:05:00,49.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906802232,1,2016-10-19 08:05:00
BHMBCCMKT01,11.270710571923743,19-10-2016,08:25:00,51.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906802734,1,2016-10-19 08:25:00
BHMBCCMKT01,11.681802426343156,19-10-2016,08:58:00,59.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906803234,1,2016-10-19 08:58:00
BHMBCCMKT01,11.465372616984402,19-10-2016,09:32:00,76.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906803732,1,2016-10-19 09:32:00
BHMBCCMKT01,11.745580589254768,19-10-2016,09:58:00,105.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906804232,1,2016-10-19 09:58:00
BHMBCCMKT01,12.187175043327557,19-10-2016,10:25:00,135.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906804732,1,2016-10-19 10:25:00
BHMBCCMKT01,12.09629116117851,19-10-2016,10:59:00,156.0,577.0,26.14453614,91.73617216,car,average,3.0,0.0,1751906805232,1,2016-10-19 10:59:00
BHMBCCMKT01,12.525407279029464,19-10-2016,11:25:00,177.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906805732,1,2016-10-19 11:25:00
BHMBCCMKT01,13.210953206239168,19-10-2016,11:59:00,181.0,577.0,26.14453614,91.73617216,car,high,6.0,0.0,1751906806232,1,2016-10-19 11:59:00
BHMBCCMKT01,13.197088388214906,19-10-2016,12:25:00,171.0,577.0,26.14453614,91.73617216,cycle,high,7.0,0.0,1751906806732,1,2016-10-19 12:25:00
BHMBCCMKT01,13.588769497400346,19-10-2016,12:58:00,165.0,577.0,26.14453614,91.73617216,car,high,7.0,0.0,1751906807232,1,2016-10-19 12:58:00
BHMBCCMKT01,12.951542461005198,19-10-2016,13:25:00,167.0,577.0,26.14453614,91.73617216,bike,high,6.0,0.0,1751906807732,1,2016-10-19 13:25:00
BHMBCCMKT01,12.90322357019064,19-10-2016,13:58:00,161.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906808232,1,2016-10-19 13:58:00
BHMBCCMKT01,12.09629116117851,19-10-2016,14:32:00,156.0,577.0,26.14453614,91.73617216,car,average,3.0,0.0,1751906808732,1,2016-10-19 14:32:00
BHMBCCMKT01,12.079653379549391,19-10-2016,14:58:00,144.0,577.0,26.14453614,91.73617216,cycle,average,4.0,0.0,1751906809232,1,2016-10-19 14:58:00
BHMBCCMKT01,11.376083188908146,19-10-2016,15:32:00,127.0,577.0,26.14453614,91.73617216,car,low,1.0,0.0,1751906809732,1,2016-10-19 15:32:00
BHMBCCMKT01,11.522218370883884,19-10-2016,15:59:00,117.0,577.0,26.14453614,91.73617216,bike,low,2.0,0.0,1751906810232,1,2016-10-19 15:59:00
BHMBCCMKT01,11.752512998266898,19-10-2016,16:25:00,110.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906810732,1,2016-10-19 16:25:00
BHMBCCMKT01,11.959029462738302,22-10-2016,07:59:00,57.0,577.0,26.14453614,91.73617216,truck,average,2.0,0.0,1751906811232,1,2016-10-22 07:59:00
BHMBCCMKT01,11.161802426343154,22-10-2016,08:26:00,59.0,577.0,26.14453614,91.73617216,car,average,1.0,0.0,1751906811732,1,2016-10-22 08:26:00
BHMBCCMKT01,11.699826689774698,22-10-2016,08:59:00,72.0,577.0,26.14453614,91.73617216,truck,low,1.0,0.0,1751906812232,1,2016-10-22 08:59:00
BHMBCCMKT01,11.72894280762565,22-10-2016,09:26:00,93.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906812732,1,2016-10-22 09:26:00
BHMBCCMKT01,11.780242634315425,22-10-2016,09:59:00,130.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906813232,1,2016-10-22 09:59:00
BHMBCCMKT01,12.21629116117851,22-10-2016,10:26:00,156.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906813732,1,2016-10-22 10:26:00
BHMBCCMKT01,12.954523396880417,22-10-2016,10:59:00,198.0,577.0,26.14453614,91.73617216,truck,average,4.0,0.0,1751906814232,1,2016-10-22 10:59:00
BHMBCCMKT01,12.611369150779897,22-10-2016,11:32:00,239.0,577.0,26.14453614,91.73617216,car,average,4.0,0.0,1751906814732,1,2016-10-22 11:32:00
BHMBCCMKT01,13.041871750433277,22-10-2016,11:59:00,261.0,577.0,26.14453614,91.73617216,car,average,5.0,0.0,1751906815232,1,2016-10-22 11:59:00
BHMBCCMKT01,14.209220103986135,22-10-2016,12:32:00,324.0,577.0,26.14453614,91.73617216,car,high,8.0,0.0,1751906815732,1,2016-10-22 12:32:00
BHMBCCMKT01,14.257746967071055,22-10-2016,12:59:00,359.0,577.0,26.14453614,91.73617216,car,high,8.0,0.0,1751906816232,1,2016-10-22 12:59:00
BHMBCCMKT01,13.48686308492201,22-10-2016,13:32:00,380.0,577.0,26.14453614,91.73617216,cycle,high,7.0,0.0,1751906816732,1,2016-10-22 13:32:00
BHMBCCMKT01,13.00568457538995,22-10-2016,13:59:00,408.0,577.0,26.14453614,91.73617216,bike,average,5.0,0.0,1751906817232,1,2016-10-22 13:59:00
BHMBCCMKT01,13.276187175043328,22-10-2016,14:39:00,430.0,577.0,26.14453614,91.73617216,truck,average,4.0,0.0,1751906817732,1,2016-10-22 14:39:00
BHMBCCMKT01,12.62786828422877,22-10-2016,14:59:00,424.0,577.0,26.14453614,91.73617216,bike,average,4.0,0.0,1751906818232,1,2016-10-22 14:59:00
BHMBCCMKT01,12.558752166377817,22-10-2016,15:26:00,403.0,577.0,26.14453614,91.73617216,car,low,3.0,0.0,1751906818732,1,2016-10-22 15:26:00
BHMBCCMKT01,12.132409012131715,22-10-2016,15:59:00,384.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906819232,1,2016-10-22 15:59:00
BHMBCCMKT01,12.071403812824958,22-10-2016,16:26:00,340.0,577.0,26.14453614,91.73617216,car,low,2.0,0.0,1751906819732,1,2016-10-22 16:26:00
BHMBCCMKT01,13.265164644714035,23-10-2016,07:59:00,47.0,577.0,26.14453614,91.73617216,car,low,2.0,1.0,1751906820232,1,2016-10-23 07:59:00
BHMBCCMKT01,13.026551126516466,23-10-2016,08:26:00,48.0,577.0,26.14453614,91.73617216,bike,low,2.0,1.0,1751906820732,1,2016-10-23 08:26:00
BHMBCCMKT01,13.150710571923742,23-10-2016,08:59:00,51.0,577.0,26.14453614,91.73617216,car,average,2.0,1.0,1751906821232,1,2016-10-23 08:59:00
BHMBCCMKT01,13.549324090121315,23-10-2016,09:26:00,50.0,577.0,26.14453614,91.73617216,car,average,3.0,1.0,1751906821732,1,2016-10-23 09:26:00
BHMBCCMKT01,13.554870017331025,23-10-2016,09:59:00,54.0,577.0,26.14453614,91.73617216,car,average,3.0,1.0,1751906822232,1,2016-10-23 09:59:00
BHMBCCMKT01,13.68318890814558,23-10-2016,10:26:00,60.0,577.0,26.14453614,91.73617216,car,low,3.0,1.0,1751906822732,1,2016-10-23 10:26:00
BHMBCCMKT01,14.390918544194108,23-10-2016,10:59:00,80.0,577.0,26.14453614,91.73617216,truck,average,4.0,1.0,1751906823232,1,2016-10-23 10:59:00
BHMBCCMKT01,14.82835355285962,23-10-2016,11:26:00,107.0,577.0,26.14453614,91.73617216,car,average,6.0,1.0,1751906823732,1,2016-10-23 11:26:00
BHMBCCMKT01,15.253310225303292,23-10-2016,11:59:00,125.0,577.0,26.14453614,91.73617216,truck,average,6.0,1.0,1751906824232,1,2016-10-23 11:59:00
BHMBCCMKT01,15.559653379549394,23-10-2016,12:26:00,144.0,577.0,26.14453614,91.73617216,cycle,high,9.0,1.0,1751906824732,1,2016-10-23 12:26:00
BHMBCCMKT01,16.40263431542461,23-10-2016,13:06:00,175.0,577.0,26.14453614,91.73617216,truck,high,9.0,1.0,1751906825232,1,2016-10-23 13:06:00
BHMBCCMKT01,15.786204506065856,23-10-2016,13:26:00,192.0,577.0,26.14453614,91.73617216,bike,high,9.0,1.0,1751906825732,1,2016-10-23 13:26:00
BHMBCCMKT01,15.378093587521665,23-10-2016,13:59:00,215.0,577.0,26.14453614,91.73617216,car,average,7.0,1.0,1751906826232,1,2016-10-23 13:59:00
